,OBS_ID,TIMETAG,ARNUMBER,LOC,LATD,LOND,LONH,AREA,Z,LL,NN,MAGTYPE,OBS,Timetag
0,0.0,1986-01-14 00:00:00,4710,S-12W48,-12,51,0.0,120,DSO,0.0,0.0,BETA,PALE,1986-01-13 18:34:00
1,0.0,1986-01-15 00:00:00,4710,S-13W65,-13,68,0.0,110,CSI,0.0,0.0,BETA,PALE,1986-01-14 19:24:00
2,0.0,1986-01-16 00:00:00,4710,S-12W81,-12,83,0.0,80,CSO,0.0,0.0,BETA,PALE,1986-01-15 20:30:00
3,0.0,1986-01-17 00:00:00,4710,S-12W77,-12,91,0.0,60,CSO,0.0,0.0,BETA,LEAR,1986-01-16 00:27:00
4,0.0,1986-01-23 00:00:00,4710,N32E-62,32,-54,0.0,10,AXX,0.0,0.0,ALPHA,ATHN,1986-01-22 11:00:00
5,0.0,1986-01-24 00:00:00,4710,N28E-44,28,-39,0.0,10,AXX,0.0,0.0,ALPHA,HOLL,1986-01-23 16:05:00
6,0.0,1986-01-27 00:00:00,4710,S-09W02,-9,16,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1986-01-26 00:01:00
7,0.0,1986-02-01 00:00:00,4710,N08E-15,8,-14,0.0,10,BXO,0.0,0.0,BETA,PALE,1986-01-31 22:01:00
8,0.0,1986-01-31 00:00:00,4711,S-08E-81,-8,-78,0.0,250,HHX,0.0,0.0,ALPHA,PALE,1986-01-30 19:40:00
9,0.0,1986-02-01 00:00:00,4711,S-07E-65,-7,-64,0.0,330,CHO,0.0,0.0,BETA-GAMMA,PALE,1986-01-31 22:01:00
10,0.0,1986-02-02 00:00:00,4711,S-07E-54,-7,-51,0.0,460,DKI,0.0,0.0,BETA,PALE,1986-02-01 18:38:00
11,0.0,1986-02-03 00:00:00,4711,S-08E-38,-8,-38,0.0,660,DKC,0.0,0.0,BETA-DELTA,HOLL,1986-02-02 23:50:00
12,0.0,1986-02-04 00:00:00,4711,S-08E-27,-8,-24,0.0,680,DKC,0.0,0.0,BETA-DELTA,PALE,1986-02-03 19:40:00
13,0.0,1986-02-05 00:00:00,4711,S-08E-12,-8,-7,0.0,680,DKC,0.0,0.0,BETA,BOUL,1986-02-04 15:42:00
14,0.0,1986-02-06 00:00:00,4711,S-08E-01,-8,2,0.0,600,DKC,0.0,0.0,BETA-GAMMA,PALE,1986-02-05 18:09:00
15,0.0,1986-02-07 00:00:00,4711,S-10W14,-10,16,0.0,500,EKC,0.0,0.0,BETA-GAMMA-DELTA,HOLL,1986-02-06 20:30:00
16,0.0,1986-02-08 00:00:00,4711,S-08W28,-8,29,0.0,100,DKI,0.0,0.0,BETA-GAMMA,PALE,1986-02-07 21:50:00
17,0.0,1986-02-09 00:00:00,4711,S-06W44,-6,45,0.0,200,DSO,0.0,0.0,BETA-GAMMA,HOLL,1986-02-08 21:40:00
18,0.0,1986-02-10 00:00:00,4711,S-08W57,-8,58,0.0,90,DAO,0.0,0.0,BETA,PALE,1986-02-09 22:21:00
19,0.0,1986-02-11 00:00:00,4711,S-08W66,-8,72,0.0,10,CAO,0.0,0.0,BETA,RAMY,1986-02-10 14:17:00
20,0.0,1986-02-12 00:00:00,4711,S-11W78,-11,83,0.0,40,AXX,0.0,0.0,ALPHA,HOLL,1986-02-11 16:13:00
21,0.0,1986-02-03 00:00:00,4712,S-04W45,-4,45,0.0,80,CSO,0.0,0.0,BETA,HOLL,1986-02-02 23:50:00
