,OBS_ID,TIMETAG,ARNUMBER,LOC,LATD,LOND,LONH,AREA,Z,LL,NN,MAGTYPE,OBS,Timetag
42,0.0,1985-02-02 00:00:00,4621,N19W12,19,14,0.0,50,CRO,0.0,0.0,BETA,PALE,1985-02-01 19:57:00
43,0.0,1985-02-03 00:00:00,4621,N18W29,18,29,0.0,120,DSO,0.0,0.0,BETA,MANI,1985-02-02 23:48:00
44,0.0,1985-02-04 00:00:00,4621,N17W43,17,44,0.0,60,DAO,0.0,0.0,BETA,PALE,1985-02-03 22:13:00
45,0.0,1985-02-05 00:00:00,4621,N12W54,12,59,0.0,40,DSO,0.0,0.0,BETA,BOUL,1985-02-04 16:21:00
46,0.0,1985-02-06 00:00:00,4621,N18W70,18,71,0.0,10,CRO,0.0,0.0,BETA,PALE,1985-02-05 22:18:00
47,0.0,1985-02-07 00:00:00,4621,N19W83,19,84,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-02-06 22:00:00
48,0.0,1985-02-08 00:00:00,4621,N16W79,16,93,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-02-07 00:12:00
49,0.0,1985-02-02 00:00:00,4622,S-11W47,-11,49,0.0,20,BXO,0.0,0.0,BETA,PALE,1985-02-01 19:57:00
50,0.0,1985-02-03 00:00:00,4622,S-12W61,-12,64,0.0,10,BXO,0.0,0.0,BETA,PALE,1985-02-02 19:35:00
51,0.0,1985-02-06 00:00:00,4623,S-09E-56,-9,-55,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-02-05 22:18:00
52,0.0,1985-02-07 00:00:00,4623,S-06E-47,-6,-41,0.0,10,AXX,0.0,0.0,ALPHA,RAMY,1985-02-06 13:40:00
53,0.0,1985-02-11 00:00:00,4623,N03E-11,3,3,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-02-10 00:52:00
54,0.0,1985-01-31 00:00:00,4624,S-15E-15,-15,-13,0.0,30,AXX,0.0,0.0,ALPHA,PALE,1985-01-30 20:07:00
55,0.0,1985-02-01 00:00:00,4624,N19E-07,19,1,0.0,10,AXX,0.0,0.0,ALPHA,ATHN,1985-01-31 11:00:00
56,0.0,1985-02-09 00:00:00,4624,N11W01,11,2,0.0,10,BXO,0.0,0.0,BETA,PALE,1985-02-08 21:55:00
57,0.0,1985-02-10 00:00:00,4624,N11W14,11,17,0.0,20,CRO,0.0,0.0,BETA,PALE,1985-02-09 19:30:00
58,0.0,1985-02-11 00:00:00,4624,N11W29,11,32,0.0,20,HRX,0.0,0.0,ALPHA,PALE,1985-02-10 18:32:00
59,0.0,1985-02-12 00:00:00,4624,N11W41,11,46,0.0,10,BXO,0.0,0.0,BETA,RAMY,1985-02-11 16:15:00
60,0.0,1985-02-15 00:00:00,4624,N09W73,9,87,0.0,30,AXX,0.0,0.0,ALPHA,LEAR,1985-02-14 00:07:00
61,0.0,1985-02-09 00:00:00,4625,S-03E-65,-3,-64,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-02-08 21:55:00
62,0.0,1985-02-10 00:00:00,4625,N12E-59,12,-53,0.0,10,AXX,0.0,0.0,ALPHA,RAMY,1985-02-09 13:30:00
63,0.0,1985-02-09 00:00:00,4626,S-14E-78,-14,-77,0.0,20,HRX,0.0,0.0,ALPHA,PALE,1985-02-08 21:55:00
64,0.0,1985-02-10 00:00:00,4626,S-12E-68,-12,-65,0.0,50,HAX,0.0,0.0,ALPHA,PALE,1985-02-09 19:30:00
65,0.0,1985-02-11 00:00:00,4626,S-12E-55,-12,-52,0.0,30,HAX,0.0,0.0,ALPHA,PALE,1985-02-10 18:32:00
66,0.0,1985-02-12 00:00:00,4626,S-12E-40,-12,-40,0.0,30,HSX,0.0,0.0,ALPHA,MANI,1985-02-11 23:45:00
67,0.0,1985-02-13 00:00:00,4626,S-09E-31,-9,-27,0.0,40,CSO,0.0,0.0,BETA,HOLL,1985-02-12 17:40:00
68,0.0,1985-02-14 00:00:00,4626,S-09E-18,-9,-14,0.0,30,CAO,0.0,0.0,BETA,HOLL,1985-02-13 16:25:00
69,0.0,1985-02-15 00:00:00,4626,S-12E-07,-12,-7,0.0,30,AXX,0.0,0.0,ALPHA,PALE,1985-02-14 23:17:00
70,0.0,1985-02-16 00:00:00,4626,S-11W10,-11,13,0.0,20,CRO,0.0,0.0,BETA,PALE,1985-02-15 18:36:00
71,0.0,1985-02-17 00:00:00,4626,S-09W26,-9,29,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-02-16 19:15:00
72,0.0,1985-02-18 00:00:00,4626,S-11W31,-11,42,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-02-17 04:44:00
73,0.0,1985-02-19 00:00:00,4626,N13E-02,13,11,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-02-18 02:00:00
74,0.0,1985-02-20 00:00:00,4628,S-08W09,-8,12,0.0,50,CRO,0.0,0.0,BETA,PALE,1985-02-19 19:08:00
75,0.0,1985-02-21 00:00:00,4628,S-08W24,-8,27,0.0,20,CRO,0.0,0.0,BETA,PALE,1985-02-20 19:08:00
76,0.0,1985-02-22 00:00:00,4628,S-09W38,-9,42,0.0,20,CSO,0.0,0.0,BETA,PALE,1985-02-21 18:00:00
77,0.0,1985-02-23 00:00:00,4628,S-09W55,-9,58,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-02-22 19:00:00
78,0.0,1985-02-24 00:00:00,4628,S-09W58,-9,72,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-02-23 00:19:00
79,0.0,1985-02-20 00:00:00,4629,N03E-80,3,-77,0.0,90,CAO,0.0,0.0,BETA,PALE,1985-02-19 19:08:00
80,0.0,1985-02-21 00:00:00,4629,N03E-67,3,-64,0.0,200,DKO,0.0,0.0,BETA,PALE,1985-02-20 19:08:00
81,0.0,1985-02-22 00:00:00,4629,N03E-55,3,-51,0.0,230,DSO,0.0,0.0,BETA,PALE,1985-02-21 18:00:00
82,0.0,1985-02-23 00:00:00,4629,N03E-40,3,-37,0.0,100,DSO,0.0,0.0,BETA,PALE,1985-02-22 19:00:00
83,0.0,1985-02-24 00:00:00,4629,N03E-26,3,-23,0.0,100,CSO,0.0,0.0,BETA,PALE,1985-02-23 19:01:00
84,0.0,1985-02-25 00:00:00,4629,N03E-14,3,-11,0.0,80,CSO,0.0,0.0,BETA,PALE,1985-02-24 19:03:00
85,0.0,1985-02-26 00:00:00,4629,N03E-01,3,2,0.0,40,CSO,0.0,0.0,BETA,PALE,1985-02-25 19:00:00
86,0.0,1985-02-27 00:00:00,4629,N03W13,3,15,0.0,40,CSO,0.0,0.0,BETA,PALE,1985-02-26 20:11:00
87,0.0,1985-02-28 00:00:00,4629,N04W31,4,34,0.0,40,HSX,0.0,0.0,ALPHA,PALE,1985-02-27 18:57:00
88,0.0,1985-03-01 00:00:00,4629,N05W46,5,47,0.0,30,HSX,0.0,0.0,ALPHA,PALE,1985-02-28 21:57:00
89,0.0,1985-03-02 00:00:00,4629,N04W58,4,60,0.0,20,HSX,0.0,0.0,ALPHA,PALE,1985-03-01 20:48:00
90,0.0,1985-03-03 00:00:00,4629,N04W71,4,73,0.0,20,HSX,0.0,0.0,ALPHA,PALE,1985-03-02 19:59:00
91,0.0,1985-03-04 00:00:00,4629,N04W78,4,91,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-03-03 01:27:00
92,0.0,1985-03-09 00:00:00,4630,S-02E-54,-2,-51,0.0,30,BXO,0.0,0.0,BETA,PALE,1985-03-08 19:20:00
93,0.0,1985-03-10 00:00:00,4630,S-03E-38,-3,-38,0.0,10,BXO,0.0,0.0,BETA,MANI,1985-03-09 23:12:00
94,0.0,1985-03-11 00:00:00,4630,S-02E-34,-2,-22,0.0,10,BXO,0.0,0.0,BETA,LEAR,1985-03-10 04:10:00
95,0.0,1985-03-09 00:00:00,4631,S-15E-67,-15,-64,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-03-08 19:20:00
96,0.0,1985-03-12 00:00:00,4631,S-17E-27,-17,-24,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-03-11 19:23:00
97,0.0,1985-03-13 00:00:00,4631,S-09E-17,-9,-10,0.0,10,AXX,0.0,0.0,ALPHA,RAMY,1985-03-12 12:30:00
98,0.0,1985-03-12 00:00:00,4632,N08W41,8,44,0.0,20,BXO,0.0,0.0,BETA,PALE,1985-03-11 19:23:00
99,0.0,1985-03-13 00:00:00,4632,N08W55,8,55,0.0,30,CRO,0.0,0.0,BETA,MANI,1985-03-12 23:12:00
100,0.0,1985-03-14 00:00:00,4632,N08W66,8,67,0.0,10,AXX,0.0,0.0,ALPHA,HOLL,1985-03-13 22:55:00
101,0.0,1985-03-15 00:00:00,4632,N08W73,8,80,0.0,10,BXO,0.0,0.0,BETA,RAMY,1985-03-14 12:33:00
102,0.0,1985-03-17 00:00:00,4633,S-13E-46,-13,-43,0.0,20,BXO,0.0,0.0,BETA,PALE,1985-03-16 19:40:00
103,0.0,1985-03-18 00:00:00,4633,S-12E-35,-12,-31,0.0,60,CAO,0.0,0.0,BETA,HOLL,1985-03-17 17:07:00
104,0.0,1985-03-19 00:00:00,4633,S-12E-21,-12,-18,0.0,50,CRO,0.0,0.0,BETA,PALE,1985-03-18 19:13:00
105,0.0,1985-03-20 00:00:00,4633,S-12E-05,-12,-4,0.0,20,CRO,0.0,0.0,BETA,MANI,1985-03-19 22:50:00
106,0.0,1985-03-21 00:00:00,4633,S-12W03,-12,6,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-03-20 19:35:00
107,0.0,1985-03-22 00:00:00,4633,S-11W09,-11,18,0.0,10,AXX,0.0,0.0,ALPHA,ATHN,1985-03-21 08:00:00
108,0.0,1985-03-19 00:00:00,4634,S-10E-42,-10,-39,0.0,20,BXO,0.0,0.0,BETA,PALE,1985-03-18 19:13:00
109,0.0,1985-03-20 00:00:00,4634,S-11E-27,-11,-26,0.0,10,AXX,0.0,0.0,ALPHA,MANI,1985-03-19 22:50:00
110,0.0,1985-03-21 00:00:00,4634,S-24E-31,-24,-26,0.0,10,AXX,0.0,0.0,ALPHA,BOUL,1985-03-20 16:12:00
111,0.0,1985-03-22 00:00:00,4634,N02E-32,2,-27,0.0,20,AXX,0.0,0.0,ALPHA,RAMY,1985-03-21 16:18:00
112,0.0,1985-03-23 00:00:00,4634,S-14E-02,-14,10,0.0,20,BXO,0.0,0.0,BETA,LEAR,1985-03-22 04:30:00
113,0.0,1985-03-25 00:00:00,4634,S-12W41,-12,41,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-03-24 23:19:00
114,0.0,1985-04-26 00:00:00,4634,S-12W42,-12,56,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-04-25 00:59:00
115,0.0,1985-03-10 00:00:00,4635,S-12E-75,-12,-61,0.0,20,AXX,0.0,0.0,ALPHA,MANI,1985-03-09 00:07:00
116,0.0,1985-03-11 00:00:00,4635,N15E-53,15,-41,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-03-10 04:10:00
117,0.0,1985-03-19 00:00:00,4635,N06W64,6,67,0.0,10,BXO,0.0,0.0,BETA,PALE,1985-03-18 19:13:00
118,0.0,1985-03-20 00:00:00,4635,N07W65,7,79,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-03-19 00:43:00
119,0.0,1985-03-22 00:00:00,4636,S-15E-68,-15,-54,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-03-21 00:07:00
120,0.0,1985-03-23 00:00:00,4636,S-14E-53,-14,-41,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-03-22 04:30:00
121,0.0,1985-03-26 00:00:00,4636,S-12E-08,-12,-1,0.0,10,AXX,0.0,0.0,ALPHA,RAMY,1985-03-25 12:42:00
122,0.0,1985-03-27 00:00:00,4636,S-11W09,-11,16,0.0,10,AXX,0.0,0.0,ALPHA,RAMY,1985-03-26 12:40:00
123,0.0,1985-03-29 00:00:00,4636,S-11W36,-11,41,0.0,10,BXO,0.0,0.0,BETA,RAMY,1985-03-28 15:50:00
124,0.0,1985-03-30 00:00:00,4636,S-11W41,-11,55,0.0,10,AXX,0.0,0.0,BETA,MANI,1985-03-29 00:40:00
125,0.0,1985-03-31 00:00:00,4636,S-11W63,-11,68,0.0,10,BXO,0.0,0.0,BETA,HOLL,1985-03-30 15:30:00
126,0.0,1985-04-01 00:00:00,4636,S-11W71,-11,78,0.0,10,AXX,0.0,0.0,ALPHA,RAMY,1985-03-31 12:27:00
127,0.0,1985-03-23 00:00:00,4637,N06E-74,6,-74,0.0,370,HKX,0.0,0.0,ALPHA,MANI,1985-03-22 23:53:00
128,0.0,1985-03-24 00:00:00,4637,N07E-66,7,-65,0.0,290,EHO,0.0,0.0,BETA,PALE,1985-03-23 22:20:00
129,0.0,1985-03-25 00:00:00,4637,N07E-53,7,-53,0.0,280,EKO,0.0,0.0,BETA,PALE,1985-03-24 23:19:00
130,0.0,1985-03-26 00:00:00,4637,N06E-39,6,-36,0.0,330,DKO,0.0,0.0,BETA,HOLL,1985-03-25 18:15:00
131,0.0,1985-03-27 00:00:00,4637,N07E-24,7,-23,0.0,210,CKO,0.0,0.0,BETA,MANI,1985-03-26 23:00:00
132,0.0,1985-03-28 00:00:00,4637,N07E-09,7,-9,0.0,180,CKO,0.0,0.0,BETA,MANI,1985-03-27 23:16:00
133,0.0,1985-03-29 00:00:00,4637,N06W00,6,5,0.0,190,DAO,0.0,0.0,BETA,RAMY,1985-03-28 15:50:00
134,0.0,1985-03-30 00:00:00,4637,N06W17,6,17,0.0,140,CSO,0.0,0.0,BETA,MANI,1985-03-29 23:47:00
135,0.0,1985-03-31 00:00:00,4637,N06W27,6,31,0.0,90,HSX,0.0,0.0,ALPHA,BOUL,1985-03-30 16:30:00
136,0.0,1985-04-01 00:00:00,4637,N06W43,6,46,0.0,110,DSO,0.0,0.0,BETA,PALE,1985-03-31 19:10:00
137,0.0,1985-04-02 00:00:00,4637,N06W56,6,60,0.0,100,DAO,0.0,0.0,BETA,PALE,1985-04-01 17:10:00
138,0.0,1985-04-03 00:00:00,4637,N07W71,7,73,0.0,80,HSX,0.0,0.0,ALPHA,PALE,1985-04-02 20:26:00
139,0.0,1985-04-04 00:00:00,4637,N08W89,8,92,0.0,80,CRO,0.0,0.0,BETA,PALE,1985-04-03 19:05:00
140,0.0,1985-04-05 00:00:00,4637,N06W89,6,103,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-04-04 01:04:00
141,0.0,1985-04-26 00:00:00,4637,N07E-49,7,-35,0.0,250,DKO,0.0,0.0,BETA,LEAR,1985-04-25 00:59:00
142,0.0,1985-04-27 00:00:00,4637,N07E-24,7,-23,0.0,210,CKO,0.0,0.0,BETA,MANI,1985-04-26 23:00:00
143,0.0,1985-03-24 00:00:00,4638,N05W35,5,36,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-03-23 22:20:00
144,0.0,1985-03-25 00:00:00,4638,N04W49,4,49,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-03-24 23:19:00
145,0.0,1985-04-26 00:00:00,4638,N03W60,3,67,0.0,20,AXX,0.0,0.0,ALPHA,RAMY,1985-04-25 12:42:00
146,0.0,1985-03-25 00:00:00,4639,S-07E-40,-7,-40,0.0,20,BXO,0.0,0.0,BETA,PALE,1985-03-24 23:19:00
147,0.0,1985-03-26 00:00:00,4639,S-07E-31,-7,-24,0.0,20,BXO,0.0,0.0,BETA,RAMY,1985-03-25 12:42:00
148,0.0,1985-03-30 00:00:00,4639,S-09W20,-9,20,0.0,10,AXX,0.0,0.0,ALPHA,MANI,1985-03-29 23:47:00
149,0.0,1985-03-31 00:00:00,4639,S-08W31,-8,45,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-03-30 00:25:00
150,0.0,1985-04-26 00:00:00,4639,S-07E-31,-7,-24,0.0,20,BXO,0.0,0.0,BETA,RAMY,1985-04-25 12:42:00
151,0.0,1985-04-01 00:00:00,4640,S-26E-58,-26,-55,0.0,20,BXO,0.0,0.0,BETA,PALE,1985-03-31 19:10:00
152,0.0,1985-04-02 00:00:00,4640,S-26E-45,-26,-41,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-04-01 17:10:00
153,0.0,1985-04-04 00:00:00,4640,S-25E-29,-25,-15,0.0,10,BXO,0.0,0.0,ALPHA,MANI,1985-04-03 00:16:00
154,0.0,1985-04-08 00:00:00,4640,S-28W29,-28,35,0.0,10,AXX,0.0,0.0,ALPHA,RAMY,1985-04-07 13:35:00
155,0.0,1985-04-01 00:00:00,4641,N04W29,4,32,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-03-31 19:10:00
156,0.0,1985-04-02 00:00:00,4641,N02W32,2,46,0.0,10,BXO,0.0,0.0,BETA,LEAR,1985-04-01 00:26:00
157,0.0,1985-04-03 00:00:00,4642,S-22E-43,-22,-41,0.0,60,DSO,0.0,0.0,BETA,PALE,1985-04-02 20:26:00
158,0.0,1985-04-04 00:00:00,4642,S-21E-30,-21,-27,0.0,20,CRO,0.0,0.0,BETA,PALE,1985-04-03 19:05:00
159,0.0,1985-04-05 00:00:00,4642,S-20E-19,-20,-14,0.0,60,CRO,0.0,0.0,BETA,HOLL,1985-04-04 15:01:00
160,0.0,1985-04-06 00:00:00,4642,S-21E-04,-21,0,0.0,30,CRO,0.0,0.0,BETA,PALE,1985-04-05 17:56:00
161,0.0,1985-04-07 00:00:00,4642,S-22W13,-22,15,0.0,20,BXO,0.0,0.0,BETA,PALE,1985-04-06 20:50:00
162,0.0,1985-04-08 00:00:00,4642,S-22W19,-22,24,0.0,10,BXO,0.0,0.0,BETA,HOLL,1985-04-07 16:00:00
163,0.0,1985-04-05 00:00:00,4643,S-16E-67,-16,-62,0.0,20,BXO,0.0,0.0,BETA,HOLL,1985-04-04 15:01:00
164,0.0,1985-04-06 00:00:00,4643,S-16E-53,-16,-49,0.0,20,BXO,0.0,0.0,BETA,PALE,1985-04-05 17:56:00
165,0.0,1985-04-07 00:00:00,4643,S-15E-38,-15,-33,0.0,10,BXO,0.0,0.0,BETA,HOLL,1985-04-06 16:00:00
166,0.0,1985-04-14 00:00:00,4643,S-09E-66,-9,-53,0.0,10,AXX,0.0,0.0,ALPHA,LEAR,1985-04-13 02:50:00
167,0.0,1985-04-15 00:00:00,4643,N02W33,2,37,0.0,20,AXX,0.0,0.0,ALPHA,PALE,1985-04-14 17:16:00
168,0.0,1985-04-23 00:00:00,4643,N03W71,3,81,0.0,20,BXO,0.0,0.0,BETA,ATHN,1985-04-22 06:30:00
169,0.0,1985-04-09 00:00:00,4644,S-03W08,-3,11,0.0,10,AXX,0.0,0.0,ALPHA,PALE,1985-04-08 19:05:00
170,0.0,1985-04-10 00:00:00,4644,S-04W14,-4,24,0.0,10,BXO,0.0,0.0,BETA,ATHN,1985-04-09 06:30:00
171,0.0,1985-04-19 00:00:00,4646,S-08E-65,-8,-62,0.0,10,BXO,0.0,0.0,BETA,PALE,1985-04-18 18:29:00
172,0.0,1985-04-20 00:00:00,4646,S-08E-61,-8,-47,0.0,20,BXO,0.0,0.0,BETA,MANI,1985-04-19 00:45:00
173,0.0,1985-04-21 00:00:00,4646,S-05E-41,-5,-36,0.0,20,BXO,0.0,0.0,BETA,HOLL,1985-04-20 16:00:00
174,0.0,1985-04-25 00:00:00,4646,S-09W10,-9,21,0.0,10,AXX,0.0,0.0,ALPHA,ATHN,1985-04-24 06:15:00
175,0.0,1985-04-26 00:00:00,4646,N03E-01,3,2,0.0,40,CSO,0.0,0.0,BETA,PALE,1985-04-25 19:00:00
176,0.0,1985-04-27 00:00:00,4646,N03W13,3,15,0.0,40,CSO,0.0,0.0,BETA,PALE,1985-04-26 20:11:00
177,0.0,1985-04-21 00:00:00,4647,N04E-71,4,-71,0.0,50,CRO,0.0,0.0,BETA,MANI,1985-04-20 23:40:00
178,0.0,1985-04-22 00:00:00,4647,N04E-61,4,-57,0.0,70,DRI,0.0,0.0,BETA,PALE,1985-04-21 17:37:00
179,0.0,1985-04-23 00:00:00,4647,N04E-47,4,-43,0.0,530,DKI,0.0,0.0,BETA,PALE,1985-04-22 17:52:00
180,0.0,1985-04-24 00:00:00,4647,N04E-34,4,-30,0.0,780,EKI,0.0,0.0,BETA-DELTA,PALE,1985-04-23 17:43:00
181,0.0,1985-04-25 00:00:00,4647,N04E-16,4,-15,0.0,680,EKI,0.0,0.0,BETA-GAMMA-DELTA,MANI,1985-04-24 23:00:00
182,0.0,1985-04-26 00:00:00,4647,N06E-39,6,-36,0.0,330,DKO,0.0,0.0,BETA,HOLL,1985-04-25 18:15:00
183,0.0,1985-04-27 00:00:00,4647,N07E-27,7,-23,0.0,420,DKO,0.0,0.0,BETA,HOLL,1985-04-26 16:40:00
184,0.0,1985-04-28 00:00:00,4647,N05W19,5,23,0.0,570,EKI,0.0,0.0,BETA-GAMMA-DELTA,PALE,1985-04-27 17:41:00
185,0.0,1985-04-29 00:00:00,4647,N05W34,5,38,0.0,510,EKI,0.0,0.0,BETA-GAMMA-DELTA,PALE,1985-04-28 17:38:00
186,0.0,1985-04-30 00:00:00,4647,N05W47,5,51,0.0,350,EKI,0.0,0.0,BETA-GAMMA-DELTA,PALE,1985-04-29 17:25:00
187,0.0,1985-05-01 00:00:00,4647,N04W62,4,65,0.0,420,DKC,0.0,0.0,BETA,PALE,1985-04-30 18:50:00
